10-Q_2024-04-30_Risk_Factors.txt,associated_banc-corp,2024," ITEM 1A. Risk Factors 

There have been no material changes in the Risk Factors described in the Corporation&#8217;s 2023 Annual Report on Form 10-K. 

",Risk,,
10-Q_2024-07-30_Risk_Factors.txt,associated_banc-corp,2024," ITEM 1A. Risk Factors 

There have been no material changes in the Risk Factors described in the Corporation&#8217;s 2023 Annual Report on Form 10-K. 

",Risk,,
10-Q_2024-10-29_Risk_Factors.txt,associated_banc-corp,2024," ITEM 1A. Risk Factors 

There have been no material changes in the Risk Factors described in the Corporation&#8217;s 2023 Annual Report on Form 10-K. 

",Risk,,
10-Q_2021-04-29_Risk_Factors.txt,bank_of_america_corporation,2021," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part 1, Item 1A. Risk Factors of the Corporation&#8217;s 2020 Annual Report on Form 10-K. 

",Risk,,
10-Q_2021-07-30_Risk_Factors.txt,bank_of_america_corporation,2021," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part 1, Item 1A. Risk Factors of the Corporation&#8217;s 2020 Annual Report on Form 10-K. 

",Risk,,
10-Q_2021-10-29_Risk_Factors.txt,bank_of_america_corporation,2021," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part 1, Item 1A. Risk Factors of the Corporation&#8217;s 2020 Annual Report on Form 10-K. 

",Risk,,
10-Q_2022-04-29_Risk_Factors.txt,bank_of_america_corporation,2022," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part 1, Item 1A. Risk Factors of the Corporation&#8217;s 2021 Annual Report on Form 10-K. 

",Risk,,
10-Q_2022-07-29_Risk_Factors.txt,bank_of_america_corporation,2022," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part 1, Item 1A. Risk Factors of the Corporation&#8217;s 2021 Annual Report on Form 10-K. 

",Risk,,
10-Q_2022-10-28_Risk_Factors.txt,bank_of_america_corporation,2022," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part 1, Item 1A. Risk Factors of the Corporation&#8217;s 2021 Annual Report on Form 10-K. 

",Risk,,
10-Q_2023-05-01_Risk_Factors.txt,bank_of_america_corporation,2023," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part 1, Item 1A. Risk Factors of the Corporation&#8217;s 2022 Annual Report on Form 10-K. 

",Risk,,
10-Q_2023-07-31_Risk_Factors.txt,bank_of_america_corporation,2023," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part 1, Item 1A. Risk Factors of the Corporation&#8217;s 2022 Annual Report on Form 10-K. 

",Risk,,
10-Q_2023-10-31_Risk_Factors.txt,bank_of_america_corporation,2023," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part 1, Item 1A. Risk Factors of the Corporation&#8217;s 2022 Annual Report on Form 10-K. 

",Risk,,
10-Q_2024-04-30_Risk_Factors.txt,bank_of_america_corporation,2024," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part 1, Item 1A. Risk Factors of the Corporation&#8217;s 2023 Annual Report on Form 10-K. 

",Risk,,
10-Q_2024-07-30_Risk_Factors.txt,bank_of_america_corporation,2024," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part 1, Item 1A. Risk Factors of the Corporation&#8217;s 2023 Annual Report on Form 10-K. 

",Risk,,
10-Q_2024-10-29_Risk_Factors.txt,bank_of_america_corporation,2024," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part 1, Item 1A. Risk Factors of the Corporation&#8217;s 2023 Annual Report on Form 10-K. 

",Risk,,
10-K_2020-02-27_Corporate_Governance.txt,bok_financial_corporation,2020," ITEM 10. DIRECTORS, EXECUTIVE OFFICERS AND CORPORATE GOVERNANCE 

The information set forth under the headings &#8220;Election of Directors,&#8221; &#8220;Executive Officers, &#8220;Insider Reporting,&#8221; &#8220;Director Nominations,&#8221; and &#8220;Report of the Audit Committee&#8221; in BOK Financial's 2020 Annual Proxy Statement is incorporated herein by reference. 

The Company has a Code of Ethics which is applicable to all Directors, officers and employees of the Company, including the Chief Executive Officer and the Chief Financial Officer, the principal executive officer and principal financial and accounting officer, respectively. A copy of the Code of Ethics will be provided without charge to any person who requests it by writing to the Company's headquarters at Bank of Oklahoma Tower, P.O. Box 2300, Tulsa, Oklahoma 74192 or telephoning the Chief Risk Officer at (918) 588-6000. The Company will also make available amendments to or waivers from its Code of Ethics applicable to Directors or executive officers, including the Chief Executive Officer and the Chief Financial Officer, in accordance with all applicable laws and regulations. 

There are no material changes to the procedures by which security holders may recommend nominees to the Company's board of directors since the Company's 2019 Annual Proxy Statement to Shareholders. 

",Corp Governance,,
10-K_2021-02-24_Corporate_Governance.txt,bok_financial_corporation,2021," ITEM 10. DIRECTORS, EXECUTIVE OFFICERS AND CORPORATE GOVERNANCE 

The information set forth under the headings &#8220;Election of Directors,&#8221; &#8220;Executive Officers, &#8220;Insider Reporting,&#8221; &#8220;Director Nominations,&#8221; and &#8220;Report of the Audit Committee&#8221; in BOK Financial's 2021 Annual Proxy Statement is incorporated herein by reference. 

The Company has a Code of Ethics which is applicable to all Directors, officers and employees of the Company, including the Chief Executive Officer and the Chief Financial Officer, the principal executive officer and principal financial and accounting officer, respectively. A copy of the Code of Ethics will be provided without charge to any person who requests it by writing to the Company's headquarters at Bank of Oklahoma Tower, P.O. Box 2300, Tulsa, Oklahoma 74192 or telephoning the Chief Risk Officer at (918) 588-6000. The Company will also make available amendments to or waivers from its Code of Ethics applicable to Directors or executive officers, including the Chief Executive Officer and the Chief Financial Officer, in accordance with all applicable laws and regulations. 

There are no material changes to the procedures by which security holders may recommend nominees to the Company's board of directors since the Company's 2020 Annual Proxy Statement to Shareholders. 

",Corp Governance,,
10-K_2022-02-23_Corporate_Governance.txt,bok_financial_corporation,2022," ITEM 10. DIRECTORS, EXECUTIVE OFFICERS AND CORPORATE GOVERNANCE 

The information set forth under the headings &#8220;Election of Directors,&#8221; &#8220;Executive Officers, &#8220;Insider Reporting,&#8221; &#8220;Director Nominations,&#8221; and &#8220;Report of the Audit Committee&#8221; in BOK Financial's 2022 Annual Proxy Statement is incorporated herein by reference. 

The Company has a Code of Ethics which is applicable to all Directors, officers and employees of the Company, including the Chief Executive Officer and the Chief Financial Officer, the principal executive officer and principal financial and accounting officer, respectively. A copy of the Code of Ethics will be provided without charge to any person who requests it by writing to the Company's headquarters at Bank of Oklahoma Tower, P.O. Box 2300, Tulsa, Oklahoma 74192 or telephoning the Chief Risk Officer at (918) 588-6000. The Company will also make available amendments to or waivers from its Code of Ethics applicable to Directors or executive officers, including the Chief Executive Officer and the Chief Financial Officer, in accordance with all applicable laws and regulations. 

There are no material changes to the procedures by which security holders may recommend nominees to the Company's board of directors since the Company's 2021 Annual Proxy Statement to Shareholders. 

",Corp Governance,,
10-K_2023-03-01_Corporate_Governance.txt,bok_financial_corporation,2023," ITEM 10. DIRECTORS, EXECUTIVE OFFICERS AND CORPORATE GOVERNANCE 

The information set forth under the headings ""Election of Directors,"" ""Executive Officers,"" ""Insider Reporting,"" ""Director Nominations,"" and ""Report of the Audit Committee"" in BOK Financial's 2023 Annual Proxy Statement is incorporated herein by reference. 

The Company has a Code of Ethics which is applicable to all Directors, officers and employees of the Company, including the Chief Executive Officer and the Chief Financial Officer, the principal executive officer and principal financial and accounting officer, respectively. A copy of the Code of Ethics will be provided without charge to any person who requests it by writing to the Company's headquarters at Bank of Oklahoma Tower, P.O. Box 2300, Tulsa, Oklahoma 74192 or telephoning the Chief Risk Officer at (918) 588-6000. The Company will also make available amendments to or waivers from its Code of Ethics applicable to Directors or executive officers, including the Chief Executive Officer and the Chief Financial Officer, in accordance with all applicable laws and regulations. 

There are no material changes to the procedures by which security holders may recommend nominees to the Company's board of directors since the Company's 2022 Annual Proxy Statement to Shareholders. 

",Corp Governance,,
10-Q_2023-05-03_Risk_Factors.txt,bok_financial_corporation,2023," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part I, Item 1A. ""Risk Factors"" in the Company's Annual Report on Form 10-K for the year ended December 31, 2022, except as described below. 

Recent events impacting the financial services industry could adversely affect BOK Financial ' s business. 

Recent events affecting the financial services industry have generated significant market volatility among publicly traded bank holding companies with particular focus on regional banks. These events occurred following a period of rapidly rising interest rates, which resulted in unrealized losses in longer duration securities and loans held by banks as well as more competition for bank deposits. These recent events have, and may continue to, adversely impact the market price and volatility of the Company&#8217;s stock. Potentially adverse changes to laws or regulations governing banks and bank holding companies may occur, including but not limited to, increased regulatory scrutiny in the course of routine examinations or otherwise and new regulations directed towards banks of similar size, which could increase the costs of doing business. In addition, the cost of resolving the recent bank failures may prompt the FDIC to increase its premiums above the recently increased levels or to issue additional special assessments, which could result in higher costs. 

",Risk,,
10-Q_2023-08-02_Risk_Factors.txt,bok_financial_corporation,2023," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part I, Item 1A. ""Risk Factors"" in the Company's Annual Report on Form 10-K for the year ended December 31, 2022, except as described below. 

Recent events impacting the financial services industry could adversely affect BOK Financial ' s business. 

Recent events affecting the financial services industry have generated significant market volatility among publicly traded bank holding companies with particular focus on regional banks. These events occurred following a period of rapidly rising interest rates, which resulted in unrealized losses in longer duration securities and loans held by banks as well as more competition for bank deposits. These recent events have, and may continue to, adversely impact the market price and volatility of the Company&#8217;s stock. Potentially adverse changes to laws or regulations governing banks and bank holding companies may occur, including but not limited to, increased regulatory scrutiny in the course of routine examinations or otherwise and new regulations directed towards banks of similar size, which could increase the costs of doing business. As a result of recent bank failures the FDIC proposed a special assessment to replenish the Deposit Insurance Fund. If finalized, the special assessment will increase FDIC insurance premiums above the recently increased levels which will result in higher costs. 

",Risk,,
10-Q_2023-11-01_Risk_Factors.txt,bok_financial_corporation,2023," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part I, Item 1A. ""Risk Factors"" in the Company's Annual Report on Form 10-K for the year ended December 31, 2022, except as described below. 

Recent events impacting the financial services industry could adversely affect BOK Financial ' s business. 

Recent events affecting the financial services industry have generated significant market volatility among publicly traded bank holding companies with particular focus on regional banks. These events occurred following a period of rapidly rising interest rates, which resulted in unrealized losses in longer duration securities and loans held by banks as well as more competition for bank deposits. These recent events have, and may continue to, adversely impact the market price and volatility of the Company&#8217;s stock. Potentially adverse changes to laws or regulations governing banks and bank holding companies may occur, including but not limited to, increased regulatory scrutiny in the course of routine examinations or otherwise and new regulations directed towards banks of similar size, which could increase the costs of doing business. As a result of recent bank failures the FDIC proposed a special assessment to replenish the Deposit Insurance Fund. If finalized, the special assessment will increase FDIC insurance premiums above the recently increased levels which will result in higher costs. 

",Risk,,
10-K_2024-02-21_Corporate_Governance.txt,bok_financial_corporation,2024," ITEM 10. DIRECTORS, EXECUTIVE OFFICERS AND CORPORATE GOVERNANCE 

The information set forth under the headings ""Election of Directors,"" ""Executive Officers,"" ""Insider Reporting,"" ""Director Nominations,"" and ""Report of the Audit Committee"" in BOK Financial's 2024 Annual Proxy Statement is incorporated herein by reference. 

The Company has a Code of Ethics which is applicable to all directors, officers and employees of the Company, including the Chief Executive Officer and the Chief Financial Officer, the principal executive officer and principal financial and accounting officer, respectively. A copy of the Code of Ethics will be provided without charge to any person who requests it by writing to the Company's headquarters at Bank of Oklahoma Tower, P.O. Box 2300, Tulsa, Oklahoma 74192 or telephoning the Chief Risk Officer at (918) 588-6000. The Company will also make available amendments to or waivers from its Code of Ethics applicable to directors or executive officers, including the Chief Executive Officer and the Chief Financial Officer, in accordance with all applicable laws and regulations. 

There are no material changes to the procedures by which security holders may recommend nominees to the Company's Board of Directors since the Company's 2023 Annual Proxy Statement to Shareholders. 

",Corp Governance,,
10-Q_2024-05-01_Risk_Factors.txt,bok_financial_corporation,2024," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part I, Item 1A. ""Risk Factors"" in the Company's Annual Report on Form 10-K for the year ended December 31, 2023. 

",Risk,,
10-Q_2024-07-31_Risk_Factors.txt,bok_financial_corporation,2024," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part I, Item 1A. ""Risk Factors"" in the Company's Annual Report on Form 10-K for the year ended December 31, 2023. 

",Risk,,
10-Q_2024-10-30_Risk_Factors.txt,bok_financial_corporation,2024," Item 1A. Risk Factors 

There are no material changes from the risk factors set forth under Part I, Item 1A. ""Risk Factors"" in the Company's Annual Report on Form 10-K for the year ended December 31, 2023. 

",Risk,,
10-Q_2020-08-06_Risk_Factors.txt,capital_one_financial_corporation,2020," Item 1A. Risk Factors 

We are not aware of any material changes from the risk factors set forth under &#8220; Part I &#8212; Item 1A. Risk Factors &#8221; in our 2019 Form 10-K and &#8220; Part II &#8212; Item 1A. Risk Factors&#8221; in our Quarterly Report on Form 10-Q for the period ended March 31, 2020 . 

",Risk,,
10-Q_2020-11-02_Risk_Factors.txt,capital_one_financial_corporation,2020," Item 1A. Risk Factors 

W e are not aware of any material changes from the risk factors set forth under &#8220;Part I&#8212;Item 1A. Risk Factors&#8221; in our 2019 Form 10-K and &#8220;Part II&#8212;Item 1A. Risk Factors&#8221; in our Quarterly Report on Form 10-Q for the period ended June 30, 2020. 

",Risk,,
10-Q_2021-05-07_Risk_Factors.txt,capital_one_financial_corporation,2021," Item 1A. Risk Factors 

We are not aware of any material changes from the risk factors set forth under &#8220;Part I&#8212;Item 1A. Risk Factors&#8221; in our 2020 Form 10-K. 

",Risk,,
10-Q_2021-07-30_Risk_Factors.txt,capital_one_financial_corporation,2021," Item 1A. Risk Factors 

We are not aware of any material changes from the risk factors set forth under &#8220;Part I&#8212;Item 1A. Risk Factors&#8221; in our 2020 Form 10-K. 

",Risk,,
10-Q_2021-11-05_Risk_Factors.txt,capital_one_financial_corporation,2021," Item 1A. Risk Factors 

We are not aware of any material changes from the risk factors set forth under &#8220;Part I&#8212;Item 1A. Risk Factors&#8221; in our 2020 Form 10-K. 

",Risk,,
10-Q_2022-05-09_Risk_Factors.txt,capital_one_financial_corporation,2022," Item 1A. Risk Factors 

We are not aware of any material changes from the risk factors set forth under &#8220;Part I&#8212;Item 1A. Risk Factors&#8221; in our 2021 Form 10-K. 

",Risk,,
10-Q_2022-07-29_Risk_Factors.txt,capital_one_financial_corporation,2022," Item 1A. Risk Factors 

We are not aware of any material changes from the risk factors set forth under &#8220;Part I&#8212;Item 1A. Risk Factors&#8221; in our 2021 Form 10-K. 

",Risk,,
10-Q_2022-11-04_Risk_Factors.txt,capital_one_financial_corporation,2022," Item 1A. Risk Factors 

We are not aware of any material changes from the risk factors set forth under &#8220;Part I&#8212;Item 1A. Risk Factors&#8221; in our 2021 Form 10-K. 

",Risk,,
10-Q_2023-05-05_Risk_Factors.txt,capital_one_financial_corporation,2023," Item 1A. Risk Factors 

We are not aware of any material changes from the risk factors set forth under &#8220;Part I&#8212;Item 1A. Risk Factors&#8221; in our 2022 Form 10-K. 

",Risk,,
10-Q_2023-07-27_Risk_Factors.txt,capital_one_financial_corporation,2023," Item 1A. Risk Factors 

We are not aware of any material changes from the risk factors set forth under &#8220;Part I&#8212;Item 1A. Risk Factors&#8221; in our 2022 Form 10-K. 

",Risk,,
10-Q_2023-11-02_Risk_Factors.txt,capital_one_financial_corporation,2023," Item 1A. Risk Factors 

We are not aware of any material changes from the risk factors set forth under &#8220;Part I&#8212;Item 1A. Risk Factors&#8221; in our 2022 Form 10-K. 

",Risk,,
10-Q_2024-05-02_Risk_Factors.txt,capital_one_financial_corporation,2024," Item 1A. Risk Factors 

We are not aware of any material changes from the risk factors set forth under &#8220;Part I&#8212;Item 1A. Risk Factors&#8221; in our 2023 Form 10-K. 

",Risk,,
10-Q_2024-08-01_Risk_Factors.txt,capital_one_financial_corporation,2024," Item 1A. Risk Factors 

We are not aware of any material changes from the risk factors set forth under &#8220;Part I&#8212;Item 1A. Risk Factors&#8221; in our 2023 Form 10-K. 

",Risk,,
10-Q_2024-10-31_Risk_Factors.txt,capital_one_financial_corporation,2024," Item 1A. Risk Factors 

We are not aware of any material changes from the risk factors set forth under &#8220;Part I&#8212;Item 1A. Risk Factors&#8221; in our 2023 Form 10-K. 

",Risk,,
10-Q_2020-05-08_Risk_Factors.txt,"charles_schwab_corporation,_the",2020," Item 1A. Risk Factors 

During the first three months of 2020 , there have been no material changes to the risk factors in Part I &#8211; Item 1A &#8211; Risk Factors in the 2019 Form 10-K except as described below. The risk factor described below updates, and should be read together with, the risk factors disclosed in Part I &#8211; Item 1A &#8211; Risk Factors, in our 2019 Annual Report on Form 10-K. 

The challenging economic environment triggered by the COVID-19 pandemic has impacted and will continue to impact our business, results of operations and financial condition. 

The COVID&#8209;19 pandemic has adversely impacted the economic environment, leading to lower interest rates across the curve, lower equity market valuations and heightened volatility in the financial markets. These developments have had, and may continue to have, a negative impact on our net interest revenue and asset management and administration fees. Additionally, in March 2020, we experienced a significant increase in client cash balances held at our bank and broker-dealer subsidiaries, which caused our Tier 1 Leverage Ratio to decline and is likely to cause the ratio to further decline into the buffer we maintain between our long-term operating objective and our regulatory requirement. Furthermore, many of our employees and those of our outsourced service providers are subject to &#8220;shelter-in-place&#8221; restrictions. Certain of our client service response and processing times have increased as a result of very high levels of client engagement, our employees working remotely, and the temporary loss of services from some of our outsourced service providers. Credit markets have been adversely impacted due to both uncertainty regarding the pandemic&#8217;s economic impact and the anticipation that high levels of unemployment will have a significant impact on retail credit and commercial real estate forbearances and delinquencies. We may experience higher levels of delinquencies on our portfolios of first mortgages and home equity lines of credit. We may also experience higher credit spreads in certain sectors within our portfolio of investment securities, especially those asset-backed securities and commercial mortgage-backed securities with exposure to retail loans and commercial real estate. These and other impacts of the COVID&#8209;19 pandemic could have the effects of heightening many of the other risks described in the &#8220;Risk Factors&#8221; section of our Annual Report on Form 10-K for the year ended December 31, 2019 incorporated by reference herein. The extent to which the COVID&#8209;19 pandemic impacts our business, results of operations and financial condition will depend on future developments, which are highly uncertain, including the scope and duration of the pandemic, actions taken by governmental authorities to contain the financial and economic impact of the pandemic and the spread of COVID&#8209;19, further changes in credit quality and spreads, and reactions in the financial markets. 

",Risk,,
10-Q_2021-05-07_Risk_Factors.txt,"charles_schwab_corporation,_the",2021," Item 1A. Risk Factors 

During the first three months of 2021, there have been no material changes to the risk factors in Part I &#8211; Item 1A &#8211; Risk Factors in the 2020 Form 10-K. 

- 60 - 

THE CHARLES SCHWAB CORPORATION 

",Risk,,
10-Q_2021-08-06_Risk_Factors.txt,"charles_schwab_corporation,_the",2021," Item 1A. Risk Factors 

During the first six months of 2021, there have been no material changes to the risk factors in Part I &#8211; Item 1A &#8211; Risk Factors in the 2020 Form 10-K. 

- 64 - 

THE CHARLES SCHWAB CORPORATION 

",Risk,,
10-Q_2021-11-08_Risk_Factors.txt,"charles_schwab_corporation,_the",2021," Item 1A. Risk Factors 

During the first nine months of 2021, there have been no material changes to the risk factors in Part I &#8211; Item 1A &#8211; Risk Factors in the 2020 Form 10-K. 

- 64 - 

THE CHARLES SCHWAB CORPORATION 

",Risk,,
10-Q_2022-05-09_Risk_Factors.txt,"charles_schwab_corporation,_the",2022," Item 1A. Risk Factors 

During the first three months of 2022, there have been no material changes to the risk factors in Part I &#8211; Item 1A &#8211; Risk Factors in the 2021 Form 10-K. 

- 59 - 

THE CHARLES SCHWAB CORPORATION 

",Risk,,
10-Q_2022-08-08_Risk_Factors.txt,"charles_schwab_corporation,_the",2022," Item 1A. Risk Factors 

During the first six months of 2022, there have been no material changes to the risk factors in Part I &#8211; Item 1A &#8211; Risk Factors in the 2021 Form 10-K. 

- 61 - 

THE CHARLES SCHWAB CORPORATION 

",Risk,,
10-Q_2022-11-08_Risk_Factors.txt,"charles_schwab_corporation,_the",2022," Item 1A. Risk Factors 

During the first nine months of 2022, there have been no material changes to the risk factors in Part I &#8211; Item 1A &#8211; Risk Factors in the 2021 Form 10-K. 

- 62 - 

THE CHARLES SCHWAB CORPORATION 

",Risk,,
10-Q_2023-05-08_Risk_Factors.txt,"charles_schwab_corporation,_the",2023," Item 1A. Risk Factors 

During the first three months of 2023, there have been no material changes to the risk factors in Part I &#8211; Item 1A &#8211; Risk Factors in the 2022 Form 10-K. 

- 63 - 

",Risk,,
10-Q_2023-08-08_Risk_Factors.txt,"charles_schwab_corporation,_the",2023," Item 1A. Risk Factors 

During the first six months of 2023, there have been no material changes to the risk factors in Part I &#8211; Item 1A &#8211; Risk Factors in the 2022 Form 10-K. 

- 68 - 

",Risk,,
10-Q_2023-11-08_Risk_Factors.txt,"charles_schwab_corporation,_the",2023," Item 1A. Risk Factors 

During the first nine months of 2023, there have been no material changes to the risk factors in Part I &#8211; Item 1A &#8211; Risk Factors in the 2022 Form 10-K. 

",Risk,,
10-Q_2024-05-09_Risk_Factors.txt,"charles_schwab_corporation,_the",2024," Item 1A. Risk Factors 

During the first three months of 2024, there have been no material changes to the risk factors in Part I &#8211; Item 1A &#8211; Risk Factors in the 2023 Form 10-K. 

",Risk,,
10-Q_2024-08-08_Risk_Factors.txt,"charles_schwab_corporation,_the",2024," Item 1A. Risk Factors 

During the first six months of 2024, there have been no material changes to the risk factors in Part I &#8211; Item 1A &#8211; Risk Factors in the 2023 Form 10-K. 

- 68 - 

",Risk,,
10-Q_2024-11-08_Risk_Factors.txt,"charles_schwab_corporation,_the",2024," Item 1A. Risk Factors 

During the first nine months of 2024, there have been no material changes to the risk factors in Part I &#8211; Item 1A &#8211; Risk Factors in the 2023 Form 10-K. 

- 68 - 

",Risk,,
10-Q_2023-05-09_Risk_Factors.txt,"columbia_banking_system,_inc",2023," Item 1A. Risk Factors 

&#160; 

In addition to the other information set forth in this Quarterly Report on Form 10-Q, you should carefully consider the factors discussed under ""Part I--Item 1A--Risk Factors"" in our Annual Report on Form 10-K for the year ended December 31, 2022. These factors could materially and adversely affect our business, financial condition, liquidity, results of operations and capital position, and could cause our actual results to differ materially from our historical results or the results contemplated by the forward-looking statements contained in this Quarterly Report on Form 10-Q. There have been no material changes from the risk factors described in our Form 10-K. 

",Risk,,
